idx_in_group,time,latitude,longitude,depth,azimuthal_gap,min_distance,vertical_uncertainty,number_picks,number_picks_nll,std_nll,max_horizontal_uncertainty,min_horizontal_uncertainty,group,magnitude,gamma_sigma_time,gamma_sigma_amp,gamma_cov_time_amp,gamma_score,number_p_picks,number_s_picks,number_p_and_s_picks,ML,ML_median,ML_unc,ML_stations,idx
5,2024-04-08 09:47:27.955374+00:00,46.125538,13.538731,0.076563,283.159,9.79838,5.8360022789577455,6,6,0.0295925,10.4259,1.06858,2024-04-08,999,0.11898644184008496,0,0,6.0,3,3,3,0.3964479252805145,0.5655372151938596,0.3344005610964502,3,300
1,2024-04-08 10:56:00.748662+00:00,45.798644,14.316855,8.039063,172.77,10.616,7.11726773418002,8,8,0.115449,6.15396,1.14232,2024-04-08,999,0.3526924695843872,0,0,8.0,4,4,4,0.4064766351915773,0.3470041589484627,0.19195811398471163,4,301
8,2024-04-08 11:09:23.900066+00:00,46.586149,10.492222,6.469531,117.551,5.5293,4.027598564901919,14,14,0.338364,1.8088,1.60084,2024-04-08,999,0.2386400852287058,0,0,14.0,7,7,7,0.9300883698120341,0.9431513186191569,0.09498450784371773,7,302
4,2024-04-08 12:10:54.157815+00:00,45.435537,14.304933,10.335937,223.809,11.8632,4.8503319783289065,15,15,0.360769,3.80456,1.76417,2024-04-08,999,0.44998872688903735,0,0,16.936672124048908,9,6,6,0.9889420075863296,0.9447734292363276,0.10513679709481238,6,303
17,2024-04-08 13:32:59.507508+00:00,44.681347,10.155181,20.135938,111.784,15.505,6.873306555072311,10,10,0.238278,4.83707,2.65144,2024-04-08,999,0.6083035773682235,0,0,11.0,6,4,4,2.6377176567036904,2.6027888625989135,0.05122753664897062,3,304
12,2024-04-08 14:57:05.595129+00:00,46.139349,11.187925,9.302344,109.163,15.043,4.254376805126691,19,19,0.229714,1.42834,1.11546,2024-04-08,999,0.2357572895393683,0,0,18.998867179138472,11,8,8,1.0267373279578484,1.076115583268269,0.1186947819243395,8,305
14,2024-04-08 20:50:03.073650+00:00,45.999768,14.886558,1.990625,153.235,11.0088,7.175628125815885,7,7,0.257278,7.38418,5.09064,2024-04-08,999,0.44064925150253725,0,0,7.0,4,3,3,-0.2608908385516613,-0.2608908385516613,0.029801643779032716,2,306
2,2024-04-08 22:05:50.449795+00:00,45.435649,14.578872,4.134375,244.025,18.6074,8.302215366996931,6,6,0.175508,8.42544,6.34332,2024-04-08,999,0.1687623930220877,0,0,6.0,3,3,3,0.16542125434201338,0.16542125434201338,0.022457857929535918,2,307
9,2024-04-09 00:08:08.661591+00:00,46.378389,12.960584,11.216406,96.7018,5.05977,2.7305345447366163,15,15,0.165929,1.46726,0.920382,2024-04-09,999,0.14048697140638242,0,0,15.0,7,8,7,0.15098831660864162,0.22791301088028515,0.06610526073788439,7,308
11,2024-04-09 00:48:54.940353+00:00,46.354181,12.8192,3.713281,104.521,9.9441,4.9561618516751444,12,12,0.139888,1.03711,0.649755,2024-04-09,999,0.19913147754956442,0,0,12.0,6,6,6,0.1273621614029416,0.11799956187312044,0.1292499693885469,5,309
10,2024-04-09 01:20:32.144290+00:00,45.717417,10.867725,3.081641,88.967,2.3131,2.0294054055313837,19,19,0.188298,1.03065,0.837111,2024-04-09,999,0.1796279169942354,0,0,19.0,10,9,9,0.582522006046624,0.5402826461140134,0.062287644978582184,8,310
8,2024-04-09 05:06:24.067486+00:00,46.353183,12.820964,0.076563,183.502,10.1144,5.001107247400319,6,6,0.0404514,3.60577,2.95925,2024-04-09,999,0.023976504469188014,0,0,5.999705319221261,3,3,3,0.08733753500630918,0.12295808961166155,0.08630592795869792,3,311
16,2024-04-09 06:51:01.657821+00:00,46.350874,12.813528,2.220313,129.776,9.9939,3.9974982551590936,7,7,0.065432,1.07134,0.56423,2024-04-09,999,0.03729961069228889,0,0,7.0,3,4,3,0.01343501029652927,0.05135116397222261,0.136625673565697,3,312
7,2024-04-09 08:07:55.697502+00:00,46.260078,13.78718,3.407031,108.701,5.27304,2.8843672789712476,9,9,0.0895323,1.62499,0.781937,2024-04-09,999,0.29837320515355104,0,0,8.331899165298232,4,5,4,0.6554919385343272,0.5436982470171448,0.2569805967071815,4,313
0,2024-04-09 08:09:56.690860+00:00,46.267274,13.780456,3.177344,146.045,5.51143,3.289534693539498,15,15,0.118712,1.36159,0.796894,2024-04-09,999,0.4665458104943483,0,0,15.0,7,8,7,0.7030200418928041,0.6102482385186718,0.15476968489593337,7,314
14,2024-04-09 08:10:27.865909+00:00,46.262921,13.727909,0.038281,105.822,3.93594,2.7615980518533103,13,13,0.170923,2.74994,1.24251,2024-04-09,999,0.5735638364624859,0,0,13.0,6,7,6,0.31518531999089566,0.2955564250055759,0.15234622471013165,6,315
13,2024-04-09 08:24:32.316858+00:00,45.742999,14.073905,9.570313,143.817,16.7593,7.114663379247117,8,8,0.12745,3.01431,1.75115,2024-04-09,999,0.4477947931444707,0,0,8.0,4,4,4,0.19371058044890543,0.2324610495806927,0.07039140496054053,4,316
5,2024-04-09 10:01:55.923752+00:00,46.142503,11.188021,9.914844,72.2271,15.2709,4.13438965265733,25,25,0.320024,1.35511,1.12986,2024-04-09,999,0.3827982578505543,0,0,24.996102121564537,12,13,10,1.0626163743776027,1.1546436961059772,0.0761013558648339,10,317
1,2024-04-09 10:59:20.755805+00:00,46.061689,13.655639,6.699219,115.218,8.43001,4.174964442962359,9,9,0.156597,2.17526,1.06821,2024-04-09,999,0.33223561092146664,0,0,8.935263982659915,6,3,3,1.0102120143749571,1.0044460685816905,0.09168324155076468,3,318
17,2024-04-09 17:24:55.251049+00:00,46.363461,13.209901,6.603516,61.6382,4.88606,2.3891441982433794,45,45,0.19043,0.641845,0.442203,2024-04-09,999,0.4913533274235436,0,0,45.0,24,21,20,1.02118213385566,1.0223595678941342,0.05919615869288944,20,319
3,2024-04-09 17:49:27.384460+00:00,46.367594,13.208964,3.694141,84.6783,4.42963,2.6796876683673414,22,22,0.141689,0.690203,0.509988,2024-04-09,999,0.3471031579397677,0,0,22.0,11,11,11,0.7153563341368893,0.696959316702727,0.07878981794290459,11,320
2,2024-04-09 20:47:07.314282+00:00,46.367279,13.208943,3.311328,84.4339,4.46181,3.4658521462982232,15,15,0.133042,0.72423,0.625526,2024-04-09,999,0.2444965820078932,0,0,15.0,9,6,6,0.3287987672212747,0.3363883086836309,0.09342782010162712,6,321
0,2024-04-10 00:25:16.212130+00:00,46.095681,14.894101,8.766406,172.999,8.90254,3.44545761837234,21,21,0.258534,2.84016,1.55192,2024-04-10,999,0.3458054827238471,0,0,21.0,11,10,10,0.6371486588030643,0.6383070048074673,0.044056967015369264,7,322
8,2024-04-10 07:13:11.159317+00:00,46.575674,10.424267,8.192188,179.79,8.97703,5.099494023920412,10,10,0.184573,4.97214,1.79466,2024-04-10,999,0.08157999720169139,0,0,10.0,6,4,4,0.8916600905656397,0.9119563587483901,0.061363410916105164,4,323
1,2024-04-10 09:24:37.532375+00:00,45.582509,13.901318,8.115625,203.033,9.7049,4.922131489507366,15,15,0.300524,4.34838,1.53831,2024-04-10,999,0.4671925961800693,0,0,14.433305634070045,8,7,7,1.002984732995919,0.9760536767690962,0.07872069750532393,7,324
11,2024-04-10 13:32:28.410341+00:00,46.362407,12.818483,8.000781,139.887,9.19134,3.060353035190548,20,20,0.209327,1.04127,0.858952,2024-04-10,999,0.19849186515358397,0,0,20.0,10,10,10,0.9524966885786768,0.9504234166532822,0.05126768120739344,10,325
7,2024-04-10 14:26:22.224444+00:00,46.611275,10.260545,0.038281,152.993,1.03205,8.19929856756052,6,6,0.12568,19.0862,2.42891,2024-04-10,999,0.6047724095226465,0,0,5.633809437538399,3,3,3,0.4331742103832702,0.4331742103832702,0.04551600213349272,2,326
9,2024-04-10 19:53:27.020054+00:00,46.401892,12.473378,0.535938,172.049,10.2814,8.102504983028396,7,7,0.134635,10.1109,3.62144,2024-04-10,999,0.019883662036468477,0,0,7.0,3,4,3,0.31644518128940535,0.30447018050071417,0.17264146758518686,3,327
10,2024-04-10 22:55:36.398816+00:00,46.297466,13.325708,8.632422,148.22,5.76099,2.1518544328090594,14,14,0.101522,1.18966,0.672905,2024-04-10,999,0.14870873435887796,0,0,13.999999999999991,7,7,7,0.34649620382003343,0.39845791249868123,0.14987671818680656,6,328
12,2024-04-10 23:58:08.977758+00:00,46.243269,13.242134,6.163281,251.82,1.03937,2.2345040836838943,6,6,0.0601396,2.72984,2.26631,2024-04-10,999,0.06257797644432635,0,0,6.0,3,3,3,0.11251181187521946,0.11134908445725733,0.07548629025562337,3,329
6,2024-04-11 04:32:52.128511+00:00,45.524642,14.295158,9.072656,187.597,6.70365,3.352797294797286,24,24,0.289481,2.3018,1.19015,2024-04-11,999,0.34811834863197993,0,0,24.182591078710793,13,11,9,0.9785973537093421,0.8750635146497718,0.11268169070180485,8,330
21,2024-04-11 04:59:22.271672+00:00,46.350708,12.813822,9.895703,54.2825,8.734,1.5495798720943688,84,84,0.3252,0.707883,0.581285,2024-04-11,999,0.4785091570387865,0,0,87.73893417416656,45,39,38,1.550412347132123,1.6118653249547612,0.049416576402666446,37,331
1,2024-04-11 09:32:10.705681+00:00,46.107222,14.789286,1.301562,202.754,6.83758,6.1063112432957425,7,7,0.430791,6.08634,5.10147,2024-04-11,999,0.35156218034066306,0,0,6.312515688542708,4,3,3,0.8032997347879072,0.8032997347879072,,1,332
2,2024-04-11 11:26:33.496413+00:00,46.352684,12.821846,2.316016,103.039,10.1996,4.231322417400971,11,11,0.0900185,0.773149,0.524806,2024-04-11,999,0.09490378451055588,0,0,10.977841220704873,6,5,5,0.3602774745199356,0.3358982796684815,0.09173619929668923,5,333
3,2024-04-11 11:35:29.439125+00:00,45.54579,14.295162,8.345313,181.863,6.98612,5.241388594637875,6,6,0.173381,8.65784,1.72456,2024-04-11,999,0.0541543830199307,0,0,6.0,3,3,3,0.7411563030106718,0.7411563030106718,0.00583319377674929,2,334
10,2024-04-11 12:24:30.519064+00:00,45.528265,14.299061,8.766406,184.844,6.38899,3.5037977538665097,31,31,0.397665,2.38663,1.4165,2024-04-11,999,0.5599272469069797,0,0,32.0,18,13,12,1.3318840945596662,1.2454560691987182,0.09655840268623522,11,335
13,2024-04-11 15:38:02.068643+00:00,46.147226,11.188771,3.521875,134.093,15.5867,6.839739103211467,7,7,0.132902,4.56599,2.72139,2024-04-11,999,0.3940026094300366,0,0,7.0,4,3,3,0.6490385288878574,0.6003283532586452,0.11164530694979784,3,336
18,2024-04-11 16:14:45.978587+00:00,46.435221,13.042131,8.919531,128.695,3.92881,2.592566759024731,10,10,0.108529,1.16808,0.970807,2024-04-11,999,0.05370417216267261,0,0,10.0,5,5,5,0.21948843483016484,0.32534505981358786,0.10486674855949231,5,337
4,2024-04-11 17:27:54.965290+00:00,46.888114,11.235222,11.101563,96.4817,14.1716,5.614205144096535,17,17,0.582693,3.04975,1.87736,2024-04-11,999,0.3601845713410087,0,0,18.0,9,8,8,0.7576568721194556,0.7461833823085332,0.0574833410615746,8,338
16,2024-04-11 18:25:36.744319+00:00,45.744885,14.213587,12.173438,122.646,16.2727,7.293610011510076,10,10,0.273843,2.38246,1.59605,2024-04-11,999,0.49843644409367965,0,0,12.0,5,5,5,0.32387650778323007,0.3703551355332051,0.07625031609184006,5,339
8,2024-04-11 20:06:36.911159+00:00,45.83379,11.57499,8.153906,234.341,1.78604,2.4799409670393366,12,12,0.162861,2.83776,1.61394,2024-04-11,999,0.1485730386153964,0,0,12.0,6,6,6,0.6535137575399305,0.6396236367129323,0.08949956311274618,6,340
14,2024-04-11 20:39:41.720137+00:00,46.288881,13.643968,7.254297,96.7776,9.85519,2.7168484131434347,29,29,0.221003,0.786206,0.648975,2024-04-11,999,0.27859148532627864,0,0,28.85356632090926,14,15,13,0.7737587114927648,0.7369815606079692,0.06338295823281881,12,341
7,2024-04-11 22:31:28.559759+00:00,46.141609,13.930603,8.766406,94.2488,12.6237,4.7801866281558505,11,11,0.120099,1.21038,0.957409,2024-04-11,999,0.16214582379815298,0,0,11.0,5,6,5,0.11132709351828557,0.016476801701096333,0.1474216795568184,4,342
9,2024-04-11 23:48:04.113256+00:00,45.4298,14.32119,10.489063,225.072,11.865,4.348688595427362,18,18,0.315145,3.66416,1.89163,2024-04-11,999,0.5936798612296211,0,0,19.0,11,7,7,0.867571426026649,0.8811759423263201,0.08399585347896725,7,343
1,2024-04-12 08:29:24.018448+00:00,46.048425,13.655852,7.005469,98.5132,6.99465,3.125504887214224,21,21,0.269783,1.52495,1.21283,2024-04-12,999,0.584735305064006,0,0,22.0,13,8,8,0.944246734662791,1.006439742245082,0.08887614258561036,8,344
7,2024-04-12 10:20:45.423510+00:00,45.94072,13.658043,10.795312,169.416,2.1158,8.12695262690758,16,16,0.313985,4.09438,1.41497,2024-04-12,999,0.7322167881043484,0,0,18.0,9,7,6,1.3535683943863734,1.3182512518083773,0.23324633089825497,6,345
6,2024-04-12 12:55:17.607684+00:00,45.008895,11.441098,12.785937,212.933,11.4565,8.220388676942228,7,7,0.208459,14.8103,1.50637,2024-04-12,999,0.39386827013184217,0,0,7.0,4,3,3,2.3381675953989163,2.3381675953989163,0.13535607886928047,2,346
8,2024-04-12 12:55:19.956675+00:00,45.110467,11.330364,10.948437,258.679,38.8322,6.746907587925004,68,68,0.548078,3.89764,2.45042,2024-04-12,999,0.49702009120852314,0,0,72.70372522238732,39,29,27,2.097525176893604,2.144727710699519,0.04533893664982386,27,347
2,2024-04-12 14:15:57.958448+00:00,47.34843,10.992606,8.192188,141.051,8.40571,5.139956750790808,9,9,0.381587,3.72691,1.54512,2024-04-12,999,0.1023094431083133,0,0,9.0,6,3,3,1.0356780923284743,1.1512562142985283,0.24070204485936617,3,348
5,2024-04-12 23:47:49.598839+00:00,46.400504,13.437287,1.607812,103.006,6.45875,2.958425594805453,10,10,0.125839,0.980542,0.614073,2024-04-12,999,0.20156544655629394,0,0,10.0,5,5,5,-0.13465219286076435,-0.13488155409281988,0.041266775617140046,4,349
12,2024-04-13 00:02:59.022278+00:00,45.517899,14.305366,9.302344,190.347,5.99813,3.6566866969977068,13,13,0.266077,2.57519,1.54053,2024-04-13,999,0.3361029425409837,0,0,13.0,6,7,6,0.0771828207531228,0.050681582351142396,0.05157653110832586,5,350
4,2024-04-13 02:08:55.980039+00:00,46.423896,12.868792,1.473828,103.499,3.79769,2.9436646548137917,10,10,0.077713,1.34221,0.514556,2024-04-13,999,0.10656079958458015,0,0,10.0,5,5,5,0.16079151304453326,0.16085481981768868,0.12481139289791772,5,351
25,2024-04-13 02:44:31.862686+00:00,46.504366,10.568163,2.14375,193.155,13.1014,7.39595659803382,6,6,0.381662,14.7843,3.49525,2024-04-13,999,0.0333271952588814,0,0,6.0,3,3,3,-0.14904937077058822,-0.11822053503928043,0.20013896492507494,3,352
0,2024-04-13 03:31:17.130238+00:00,46.279851,12.588816,9.608594,115.76,9.63308,5.313816566273247,7,7,0.133859,1.95252,1.45737,2024-04-13,999,0.041645140172869265,0,0,7.0,4,3,3,0.4113624810656176,0.29785698990996234,0.1719132893851096,3,353
11,2024-04-13 05:07:14.058147+00:00,45.819531,10.943387,9.378906,40.4365,15.069,2.9345066195188587,39,39,0.408006,1.08426,0.890125,2024-04-13,999,0.3890876049369905,0,0,39.0,22,17,17,1.2989175412734728,1.2835940090860751,0.07116388999912793,17,354
6,2024-04-13 06:11:32.366112+00:00,45.659214,14.411144,15.427344,108.889,8.82516,4.302437332489574,10,10,0.241144,2.20287,1.90811,2024-04-13,999,0.1419897916113789,0,0,10.0,5,5,5,0.2679542247287483,0.2300998687203375,0.06890251263773962,5,355
8,2024-04-13 06:27:11.573150+00:00,45.716738,14.191979,6.814063,139.73,22.0364,9.778815316795793,7,7,0.0929637,8.42271,2.37485,2024-04-13,999,0.059916445134751285,0,0,7.0,4,3,3,0.09249808508990887,0.09249808508990887,0.008709074341870071,2,356
14,2024-04-13 06:28:00.282545+00:00,45.555706,14.562133,10.335937,159.77,14.5323,6.998229776164827,7,7,0.097659,2.35204,2.02911,2024-04-13,999,0.16924853247816687,0,0,8.0,4,3,3,0.47798758819722087,0.5224204061094868,0.115315387309514,3,357
5,2024-04-13 08:03:21.566325+00:00,45.543173,14.297336,8.804688,180.705,6.74372,5.384890323859902,6,6,0.202081,9.01261,1.82345,2024-04-13,999,0.05421491503641026,0,0,6.0,3,3,3,0.4954975531268635,0.4954975531268635,0.011893681037558279,2,358
1,2024-04-13 08:05:08.673356+00:00,46.375511,12.587519,2.296875,234.327,13.132,6.998910700959114,6,6,0.083528,6.2717,2.60753,2024-04-13,999,0.0676060506131128,0,0,6.0,3,3,3,0.3782068323820672,0.3782068323820672,0.007842978528266875,2,359
16,2024-04-13 08:55:07.290184+00:00,46.383017,12.948405,10.967578,34.1551,4.1805,1.5293659960911907,63,63,0.266477,0.703967,0.53707,2024-04-13,999,0.28906116887812205,0,0,61.47982135355131,32,31,31,1.2465155105510781,1.256208075975997,0.05203263779252157,31,360
10,2024-04-13 10:49:19.877839+00:00,46.414149,12.962544,15.408203,46.421,2.96697,1.5941676668405993,37,37,0.217209,1.03107,0.781615,2024-04-13,999,0.216878388311478,0,0,36.99999962415082,20,17,17,0.9716510300063594,0.9778238684953362,0.0631199193743609,17,361
18,2024-04-13 11:24:37.590759+00:00,46.2574,13.151744,7.866797,77.7613,2.11379,1.090088670705278,37,37,0.179306,0.746812,0.525417,2024-04-13,999,0.2760274451861719,0,0,36.88133410211901,19,18,18,0.6790832726794164,0.6055967385236136,0.09089414283959213,18,362
17,2024-04-13 14:17:08.921086+00:00,46.055669,14.246672,7.847656,109.2,3.00866,4.251907630699425,9,9,0.138592,3.24016,1.41638,2024-04-13,999,0.32975544782810273,0,0,9.0,5,4,4,-0.05230047944194555,-0.08759131709221846,0.13529639390126968,4,363
21,2024-04-13 15:18:32.410703+00:00,45.890463,14.780675,7.732813,113.341,10.7273,4.978227927686718,22,22,0.495736,2.18568,1.59152,2024-04-13,999,0.5106367902144975,0,0,22.0,12,10,10,0.6665753285876818,0.6906268346000981,0.06849842380742723,8,364
26,2024-04-13 15:46:53.033678+00:00,45.847853,10.047041,6.278125,85.5811,24.9982,4.722063150784835,56,56,0.471173,1.81165,1.57237,2024-04-13,999,0.4539239817243445,0,0,59.602142885156866,35,21,19,2.190359284157175,2.2164901728992246,0.07354723794799924,19,365
3,2024-04-13 16:49:29.087278+00:00,46.037152,10.649802,9.876563,100.877,6.66747,4.3972677084753435,11,11,0.416338,2.74755,2.13746,2024-04-13,999,0.285460463340879,0,0,11.0,6,5,5,0.3111205341218352,0.30442080012130424,0.008907943577120997,3,366
22,2024-04-13 17:52:10.483927+00:00,46.058733,10.668998,5.167969,94.7204,9.4346,5.8156493360587,9,9,0.246767,2.46774,1.31758,2024-04-13,999,0.1103520415604595,0,0,9.0,5,4,4,0.4819419962094985,0.4063299761218804,0.12315049037801085,4,367
7,2024-04-13 18:04:40.557785+00:00,45.831198,10.968984,14.278906,79.538,14.3984,2.9152022914370797,38,38,0.453683,1.37732,1.15707,2024-04-13,999,0.45954941842408625,0,0,39.0,19,19,17,1.0379355771075933,1.1261782651549506,0.06478942980095478,17,368
2,2024-04-13 21:02:35.767427+00:00,46.882176,11.210472,5.129687,139.246,16.1704,8.712057277130356,8,8,0.37572,4.02066,2.68344,2024-04-13,999,0.17022147692301692,0,0,8.0,5,3,3,0.30950042876839573,0.2588025995820933,0.07906248267032834,3,369
20,2024-04-13 21:10:32.921835+00:00,46.523132,12.507439,7.005469,89.4368,11.1255,4.164911835801569,16,16,0.246711,1.54983,1.03427,2024-04-13,999,0.33946582959605986,0,0,17.0,8,8,8,0.512509241211588,0.5104650809996625,0.05400585110788465,7,370
9,2024-04-13 22:36:26.372296+00:00,46.248774,12.499679,6.699219,116.675,8.16977,4.504577294264135,10,10,0.134176,1.12671,0.859065,2024-04-13,999,0.11963567660076894,0,0,10.0,5,5,5,0.3154345726610419,0.33025008595652827,0.016617981855193347,3,371
23,2024-04-13 23:44:47.211642+00:00,46.321852,13.582954,5.703906,137.118,10.3109,4.360232436464827,9,9,0.132778,1.27478,0.844508,2024-04-13,999,0.07392599457258436,0,0,9.0,5,4,4,0.01084231589710688,-0.02963691580565031,0.18208981273486255,4,372
7,2024-04-14 01:20:42.071244+00:00,46.362732,12.812725,9.589453,50.1679,8.01259,1.501623195079245,77,77,0.288602,0.643392,0.562441,2024-04-14,999,0.4132960895058367,0,0,77.0,41,36,36,1.1822787757126025,1.2015741184783661,0.04752984588697065,35,373
2,2024-04-14 05:21:35.315589+00:00,44.649603,10.1855,16.001563,103.759,12.7246,6.392328840102016,13,13,0.410577,3.19827,2.54048,2024-04-14,999,0.3811840602852264,0,0,13.0,8,5,5,2.201988322620382,2.416617732877957,0.26133837497246765,5,374
3,2024-04-14 10:28:12.586383+00:00,46.358323,12.839519,2.296875,151.671,10.6213,3.937669691581558,12,12,0.116545,1.27734,0.563526,2024-04-14,999,0.0802273933242918,0,0,12.0,6,6,6,0.20935698406935713,0.15028878943642965,0.09758834107341875,6,375
4,2024-04-14 14:45:21.835558+00:00,46.509371,12.562169,7.579688,248.531,6.86949,4.158902559570253,6,6,0.145246,6.82746,2.1706,2024-04-14,999,0.17941632218614761,0,0,6.0,3,3,3,0.3111142492189711,0.20795142512908793,0.15739248011939755,3,376
1,2024-04-14 17:05:00.943881+00:00,45.966674,14.351359,8.460156,104.44,7.9813,2.8641767054425955,19,19,0.268292,1.43725,0.956043,2024-04-14,999,0.3352737582497443,0,0,19.0,10,9,9,0.2329307644242608,0.23885434752984458,0.058366158884369176,9,377
0,2024-04-14 19:15:26.645975+00:00,46.266871,12.93291,4.632031,213.782,2.5285,2.8938425838320923,10,10,0.125365,5.06964,0.909704,2024-04-14,999,0.13180905066456652,0,0,10.0,5,5,5,0.4504323163218672,0.3588591021648124,0.1435114718059581,5,378
21,2024-04-15 03:27:10.004336+00:00,46.351802,12.814192,3.866406,120.65,9.93653,4.40383348913194,8,8,0.0610549,0.9596,0.612708,2024-04-15,999,0.04103283644760805,0,0,8.0,4,4,4,-0.0347460439157089,-0.05977913061641127,0.06163645883366593,4,379
12,2024-04-15 07:20:56.416051+00:00,46.173621,14.007727,12.326562,119.866,16.017,9.336685868122585,14,14,0.307694,3.05464,1.55083,2024-04-15,999,0.46220417795118923,0,0,14.843503975636409,8,6,6,0.6239725118444311,0.5958469806045364,0.12163971015466686,6,380
9,2024-04-15 08:01:34.342250+00:00,46.178715,12.829829,0.076563,329.644,8.85579,5.038952559808437,6,6,0.099339,9.46499,2.72788,2024-04-15,999,0.1056963806066342,0,0,6.0,3,3,3,1.2879875860409198,1.2612834663987091,0.21266967772595607,3,381
8,2024-04-15 09:31:25.143929+00:00,45.958949,14.064511,7.847656,131.812,7.29702,5.799551111939612,8,8,0.146057,2.96226,1.5697,2024-04-15,999,0.12456976393164018,0,0,8.0,4,4,4,0.5351704321810518,0.5325964419797079,0.039750387691139345,4,382
